time_step,computation_time,tracking_error,tracking_error_mean,Y_trajectory,X_trajectory,status_step,velocity_result,dq_history
76,0.25431084632873535,[-0.02  0.    0.01],0.025319891448199985,0.09609358706739474,-0.07717835540188434,Maximum_Iterations_Exceeded,0.3308775811799648,[-0.   -0.01  0.01 -0.05 -0.27  0.19]
77,0.22704505920410156,[-0.02  0.    0.01],0.02532498247539571,0.09609356108645364,-0.0771782449307562,Maximum_Iterations_Exceeded,0.3138119068280055,[-0.   -0.01  0.   -0.04 -0.25  0.18]
78,0.2166123390197754,[-0.02  0.    0.01],0.02532941509165135,0.09609355151828222,-0.07717810873873959,Maximum_Iterations_Exceeded,0.2975861278620079,[-0.   -0.01  0.   -0.03 -0.24  0.17]
79,0.23110294342041016,[-0.02  0.    0.01],0.0253332446087673,0.09609355608188644,-0.0771779561878135,Maximum_Iterations_Exceeded,0.28216346844009194,[-0.   -0.    0.   -0.03 -0.23  0.16]
80,0.2390427589416504,[-0.02  0.    0.01],0.025336525524591848,0.09609357263444832,-0.07717779481593492,Maximum_Iterations_Exceeded,0.26750711706223,[-0.   -0.    0.   -0.03 -0.22  0.15]
81,0.20695233345031738,[-0.02  0.    0.01],0.02533931076188,0.09609359914551036,-0.07717763057260875,Maximum_Iterations_Exceeded,0.25358075407443426,[-0.   -0.    0.   -0.02 -0.21  0.15]
82,0.22779059410095215,[-0.02  0.    0.01],0.025341651085683637,0.09609363368960834,-0.07717746804306044,Maximum_Iterations_Exceeded,0.24034895295978648,[-0.   -0.    0.   -0.02 -0.2   0.14]
83,0.22470903396606445,[-0.02  0.    0.01],0.025343594674115247,0.09609367445013313,-0.07717731065682737,Maximum_Iterations_Exceeded,0.22777747164580744,[-0.   -0.    0.   -0.01 -0.19  0.13]
84,0.22905683517456055,[-0.02  0.    0.01],0.025345186819362882,0.09609371972909941,-0.07717716087818866,Maximum_Iterations_Exceeded,0.21583345034644782,[-0.   -0.    0.   -0.01 -0.18  0.12]
85,0.2334606647491455,[-0.02  0.    0.01],0.025346469738026654,0.09609376795908828,-0.07717702037709255,Maximum_Iterations_Exceeded,0.20448553198241648,[-0.   -0.    0.   -0.01 -0.17  0.12]
86,0.24869108200073242,[-0.02  0.    0.01],0.025347482472044706,0.09609381771481183,-0.07717689018023069,Maximum_Iterations_Exceeded,0.19370392019567234,[-0.   -0.    0.   -0.01 -0.16  0.11]
87,0.21428346633911133,[-0.02  0.    0.01],0.025348260863621765,0.09609386772265235,-0.07717677080265682,Maximum_Iterations_Exceeded,0.1834603885773268,[-0.   -0.    0.   -0.01 -0.15  0.11]
88,0.22714686393737793,[-0.02  0.    0.01],0.02534883758961271,0.09609391686719121,-0.07717666236089385,Maximum_Iterations_Exceeded,0.17372825311847284,[-0.   -0.    0.   -0.   -0.14  0.1 ]
89,0.22823500633239746,[-0.02  0.    0.01],0.025349242242671734,0.09609396419404143,-0.07717656466893291,Maximum_Iterations_Exceeded,0.164482318197746,[-0.   -0.    0.   -0.   -0.13  0.1 ]
90,0.212477445602417,[-0.02  0.    0.01],0.02534950144823817,0.09609400890868089,-0.07717647731874516,Maximum_Iterations_Exceeded,0.15569880473430034,[-0.   -0.    0.   -0.   -0.13  0.09]
91,0.2145547866821289,[-0.02  0.    0.01],0.025349639008145318,0.09609405037176436,-0.07717639974680575,Maximum_Iterations_Exceeded,0.1473552675349894,[-0.   -0.    0.   -0.   -0.12  0.09]
92,0.22081804275512695,[-0.02  0.    0.01],0.025349676063084473,0.0960940880916192,-0.07717633128813137,Maximum_Iterations_Exceeded,0.139430507399745,[-0.   -0.    0.    0.   -0.11  0.08]
93,0.21570897102355957,[-0.02  0.    0.01],0.025349631267362043,0.09609412171441173,-0.07717627121943801,Maximum_Iterations_Exceeded,0.1319044822456501,[-0.    0.   -0.    0.   -0.11  0.08]
94,0.219130277633667,[-0.02  0.    0.01],0.02534952097051021,0.09609415101250242,-0.07717621879295279,Maximum_Iterations_Exceeded,0.12475822038407475,[-0.    0.   -0.    0.   -0.1   0.07]
95,0.22553443908691406,[-0.02  0.    0.01],0.025349359401307864,0.0960941758715294,-0.07717617326229537,Maximum_Iterations_Exceeded,0.11797373813767152,[-0.    0.   -0.    0.   -0.1   0.07]
96,0.21410083770751953,[-0.02  0.    0.01],0.025349158850632846,0.09609419627675067,-0.07717613390171044,Maximum_Iterations_Exceeded,0.1115339632072722,[-0.    0.   -0.    0.   -0.09  0.06]
97,0.21153640747070312,[-0.02  0.    0.01],0.025348929850311636,0.09609421229912149,-0.07717610001980238,Maximum_Iterations_Exceeded,0.10542266457926562,[-0.    0.   -0.    0.   -0.09  0.06]
98,0.23443007469177246,[-0.02  0.    0.01],0.025348681345769935,0.0960942240815166,-0.07717607096879016,Maximum_Iterations_Exceeded,0.09962438928492444,[-0.    0.   -0.    0.   -0.08  0.06]
99,0.21822524070739746,[-0.02  0.    0.01],0.025348420860833894,0.09609423182542844,-0.07717604615017404,Maximum_Iterations_Exceeded,0.09412440596561869,[-0.    0.   -0.    0.   -0.08  0.06]
